Generated by data.opendatascotland.org,2014-02-20T13:59:58+00:00
http://data.opendatascotland.org/data/simd/education-rank,"Scottish Index of Multiple Deprivation, Education Rank"

,,http://reference.data.gov.uk/id/year/2004,http://reference.data.gov.uk/id/year/2006,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2012
http://statistics.data.gov.uk/id/statistical-geography/S01000108,Data Zone S01000108,2642,2476,2226,2088
http://statistics.data.gov.uk/id/statistical-geography/S01000109,Data Zone S01000109,3279,2310,2615,3824
http://statistics.data.gov.uk/id/statistical-geography/S01000110,Data Zone S01000110,5038,5110,4053,3371
http://statistics.data.gov.uk/id/statistical-geography/S01000111,Data Zone S01000111,5700,6092,5977,6167
http://statistics.data.gov.uk/id/statistical-geography/S01000112,Data Zone S01000112,3175,1642,2174,2168
http://statistics.data.gov.uk/id/statistical-geography/S01000113,Data Zone S01000113,6377,6400,6464,6495
http://statistics.data.gov.uk/id/statistical-geography/S01000114,Data Zone S01000114,1903,741,1904,1593
http://statistics.data.gov.uk/id/statistical-geography/S01000115,Data Zone S01000115,1759,2208,2316,2627
http://statistics.data.gov.uk/id/statistical-geography/S01000116,Data Zone S01000116,5574,4581,4854,4433
http://statistics.data.gov.uk/id/statistical-geography/S01000117,Data Zone S01000117,6460,6157,6315,6472
http://statistics.data.gov.uk/id/statistical-geography/S01000118,Data Zone S01000118,2565,3037,2746,3060
http://statistics.data.gov.uk/id/statistical-geography/S01000119,Data Zone S01000119,4351,2602,2051,2341
http://statistics.data.gov.uk/id/statistical-geography/S01000120,Data Zone S01000120,5453,5957,6020,6238
http://statistics.data.gov.uk/id/statistical-geography/S01000121,Data Zone S01000121,5226,4798,4758,4886
http://statistics.data.gov.uk/id/statistical-geography/S01000122,Data Zone S01000122,1225,2245,1266,1829
http://statistics.data.gov.uk/id/statistical-geography/S01000123,Data Zone S01000123,5210,5462,5553,5591
http://statistics.data.gov.uk/id/statistical-geography/S01000124,Data Zone S01000124,3286,3906,5382,3675
http://statistics.data.gov.uk/id/statistical-geography/S01000125,Data Zone S01000125,1906,1580,2097,1661
http://statistics.data.gov.uk/id/statistical-geography/S01000126,Data Zone S01000126,2741,1543,3008,2245
http://statistics.data.gov.uk/id/statistical-geography/S01000127,Data Zone S01000127,6486,6335,6487,6346
http://statistics.data.gov.uk/id/statistical-geography/S01000128,Data Zone S01000128,2436,786,3951,4299
http://statistics.data.gov.uk/id/statistical-geography/S01000129,Data Zone S01000129,3771,2309,3346,2809
http://statistics.data.gov.uk/id/statistical-geography/S01000130,Data Zone S01000130,2460,2761,1864,2317
http://statistics.data.gov.uk/id/statistical-geography/S01000131,Data Zone S01000131,6215,6365,6146,5757
http://statistics.data.gov.uk/id/statistical-geography/S01000132,Data Zone S01000132,5328,4522,5102,5304
http://statistics.data.gov.uk/id/statistical-geography/S01000133,Data Zone S01000133,1235,1316,2424,2609
http://statistics.data.gov.uk/id/statistical-geography/S01000134,Data Zone S01000134,1510,1014,803,990
http://statistics.data.gov.uk/id/statistical-geography/S01000135,Data Zone S01000135,2045,914,1114,1133
http://statistics.data.gov.uk/id/statistical-geography/S01000136,Data Zone S01000136,828,666,1524,686
http://statistics.data.gov.uk/id/statistical-geography/S01000137,Data Zone S01000137,4160,3602,3624,3555
http://statistics.data.gov.uk/id/statistical-geography/S01000138,Data Zone S01000138,4099,4872,4808,4547
http://statistics.data.gov.uk/id/statistical-geography/S01000139,Data Zone S01000139,1841,2541,1418,2699
http://statistics.data.gov.uk/id/statistical-geography/S01000140,Data Zone S01000140,2154,3123,2895,1883
http://statistics.data.gov.uk/id/statistical-geography/S01000141,Data Zone S01000141,6317,5849,5994,5996
http://statistics.data.gov.uk/id/statistical-geography/S01000142,Data Zone S01000142,605,1335,933,655
http://statistics.data.gov.uk/id/statistical-geography/S01000143,Data Zone S01000143,6303,6265,6196,6307
http://statistics.data.gov.uk/id/statistical-geography/S01000144,Data Zone S01000144,2965,1365,1346,3548
http://statistics.data.gov.uk/id/statistical-geography/S01000145,Data Zone S01000145,1509,2328,2213,1362
http://statistics.data.gov.uk/id/statistical-geography/S01000146,Data Zone S01000146,2204,3522,2208,1948
http://statistics.data.gov.uk/id/statistical-geography/S01000147,Data Zone S01000147,3555,1458,1884,2132
http://statistics.data.gov.uk/id/statistical-geography/S01000148,Data Zone S01000148,1203,897,882,2000
http://statistics.data.gov.uk/id/statistical-geography/S01000149,Data Zone S01000149,2973,2066,880,2287
http://statistics.data.gov.uk/id/statistical-geography/S01000150,Data Zone S01000150,904,1447,1336,1991
http://statistics.data.gov.uk/id/statistical-geography/S01000151,Data Zone S01000151,2386,2552,1648,1906
http://statistics.data.gov.uk/id/statistical-geography/S01000152,Data Zone S01000152,5125,4900,5129,4933
http://statistics.data.gov.uk/id/statistical-geography/S01000153,Data Zone S01000153,1605,2022,1792,1548
http://statistics.data.gov.uk/id/statistical-geography/S01000154,Data Zone S01000154,650,1757,1315,1435
http://statistics.data.gov.uk/id/statistical-geography/S01000155,Data Zone S01000155,2266,2274,1323,862
http://statistics.data.gov.uk/id/statistical-geography/S01000156,Data Zone S01000156,1079,528,330,1222
http://statistics.data.gov.uk/id/statistical-geography/S01000157,Data Zone S01000157,2428,1653,1095,1589
http://statistics.data.gov.uk/id/statistical-geography/S01000158,Data Zone S01000158,2695,2843,2374,2793
http://statistics.data.gov.uk/id/statistical-geography/S01000159,Data Zone S01000159,5176,5709,5872,5914
http://statistics.data.gov.uk/id/statistical-geography/S01000160,Data Zone S01000160,1257,1298,1606,2143
http://statistics.data.gov.uk/id/statistical-geography/S01000161,Data Zone S01000161,3847,3881,4793,5055
http://statistics.data.gov.uk/id/statistical-geography/S01000162,Data Zone S01000162,3463,2920,2625,2430
http://statistics.data.gov.uk/id/statistical-geography/S01000163,Data Zone S01000163,919,1582,942,820
http://statistics.data.gov.uk/id/statistical-geography/S01000164,Data Zone S01000164,2105,1939,2221,2628
http://statistics.data.gov.uk/id/statistical-geography/S01000165,Data Zone S01000165,1921,1850,751,1177
http://statistics.data.gov.uk/id/statistical-geography/S01000166,Data Zone S01000166,3319,2149,3416,3480
http://statistics.data.gov.uk/id/statistical-geography/S01000167,Data Zone S01000167,1761,1347,1296,1859
http://statistics.data.gov.uk/id/statistical-geography/S01000168,Data Zone S01000168,1255,1485,700,443
http://statistics.data.gov.uk/id/statistical-geography/S01000169,Data Zone S01000169,3035,2906,2223,2863
http://statistics.data.gov.uk/id/statistical-geography/S01000170,Data Zone S01000170,3384,3351,4500,4876
http://statistics.data.gov.uk/id/statistical-geography/S01000171,Data Zone S01000171,4775,4792,4334,4982
http://statistics.data.gov.uk/id/statistical-geography/S01000172,Data Zone S01000172,3230,3568,2365,3168
http://statistics.data.gov.uk/id/statistical-geography/S01000173,Data Zone S01000173,2146,1877,1724,1332
http://statistics.data.gov.uk/id/statistical-geography/S01000174,Data Zone S01000174,5722,5732,6001,6290
http://statistics.data.gov.uk/id/statistical-geography/S01000175,Data Zone S01000175,2512,5276,452,1942
http://statistics.data.gov.uk/id/statistical-geography/S01000176,Data Zone S01000176,1804,2837,1581,5521
http://statistics.data.gov.uk/id/statistical-geography/S01000177,Data Zone S01000177,4278,5023,4336,4775
http://statistics.data.gov.uk/id/statistical-geography/S01000178,Data Zone S01000178,1050,1354,1019,1438
http://statistics.data.gov.uk/id/statistical-geography/S01000179,Data Zone S01000179,718,1154,385,306
http://statistics.data.gov.uk/id/statistical-geography/S01000180,Data Zone S01000180,1612,1092,943,1663
http://statistics.data.gov.uk/id/statistical-geography/S01000181,Data Zone S01000181,677,576,549,334
http://statistics.data.gov.uk/id/statistical-geography/S01000182,Data Zone S01000182,1630,1124,890,877
http://statistics.data.gov.uk/id/statistical-geography/S01000183,Data Zone S01000183,1036,670,1058,1431
http://statistics.data.gov.uk/id/statistical-geography/S01000184,Data Zone S01000184,4847,4096,4037,3513
http://statistics.data.gov.uk/id/statistical-geography/S01000185,Data Zone S01000185,997,1295,520,882
