Generated by data.opendatascotland.org,2014-02-20T14:00:02+00:00
http://data.opendatascotland.org/data/simd/employment-rank,"Scottish Index of Multiple Deprivation, Employment Rank"

,,http://reference.data.gov.uk/id/year/2004,http://reference.data.gov.uk/id/year/2006,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2012
http://statistics.data.gov.uk/id/statistical-geography/S01000182,Data Zone S01000182,2210,1853,1957,2172
http://statistics.data.gov.uk/id/statistical-geography/S01000183,Data Zone S01000183,2142,1803,2440,2980
http://statistics.data.gov.uk/id/statistical-geography/S01000184,Data Zone S01000184,4428,4522,4792,5200
http://statistics.data.gov.uk/id/statistical-geography/S01000185,Data Zone S01000185,939,1147,858,1211
http://statistics.data.gov.uk/id/statistical-geography/S01000186,Data Zone S01000186,3863,3397,3070,3860
http://statistics.data.gov.uk/id/statistical-geography/S01000187,Data Zone S01000187,2068,1592,2225,2166
http://statistics.data.gov.uk/id/statistical-geography/S01000188,Data Zone S01000188,3456,3382,3280,3400
http://statistics.data.gov.uk/id/statistical-geography/S01000189,Data Zone S01000189,1767,1271,1786,1836
http://statistics.data.gov.uk/id/statistical-geography/S01000190,Data Zone S01000190,2369,1884,1922,1716
http://statistics.data.gov.uk/id/statistical-geography/S01000191,Data Zone S01000191,4890,4794,4026,5365
http://statistics.data.gov.uk/id/statistical-geography/S01000192,Data Zone S01000192,1980,1917,2146,2318
http://statistics.data.gov.uk/id/statistical-geography/S01000193,Data Zone S01000193,2065,948,1230,1330
http://statistics.data.gov.uk/id/statistical-geography/S01000194,Data Zone S01000194,1486,568,791,1427
http://statistics.data.gov.uk/id/statistical-geography/S01000195,Data Zone S01000195,1108,618,393,625
http://statistics.data.gov.uk/id/statistical-geography/S01000196,Data Zone S01000196,1779,822,713,722
http://statistics.data.gov.uk/id/statistical-geography/S01000197,Data Zone S01000197,3364,2328,2283,2422
http://statistics.data.gov.uk/id/statistical-geography/S01000198,Data Zone S01000198,1001,446,629,903
http://statistics.data.gov.uk/id/statistical-geography/S01000199,Data Zone S01000199,696,243,605,1276
http://statistics.data.gov.uk/id/statistical-geography/S01000200,Data Zone S01000200,2543,2142,1911,2381
http://statistics.data.gov.uk/id/statistical-geography/S01000201,Data Zone S01000201,2049,2079,2298,2121
http://statistics.data.gov.uk/id/statistical-geography/S01000202,Data Zone S01000202,3646,4071,3508,3974
http://statistics.data.gov.uk/id/statistical-geography/S01000203,Data Zone S01000203,993,125,523,916
http://statistics.data.gov.uk/id/statistical-geography/S01000204,Data Zone S01000204,1766,1261,874,1129
http://statistics.data.gov.uk/id/statistical-geography/S01000205,Data Zone S01000205,3675,3072,3383,4243
