Generated by data.opendatascotland.org,2014-02-20T14:00:18+00:00
http://data.opendatascotland.org/data/simd/housing-rank,"Scottish Index of Multiple Deprivation, Housing Rank"

,,http://reference.data.gov.uk/id/year/2004,http://reference.data.gov.uk/id/year/2006,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2012
http://statistics.data.gov.uk/id/statistical-geography/S01000211,Data Zone S01000211,994,994,994,994
http://statistics.data.gov.uk/id/statistical-geography/S01000212,Data Zone S01000212,1951,1951,1951,1951
http://statistics.data.gov.uk/id/statistical-geography/S01000213,Data Zone S01000213,1179,1179,1179,1179
http://statistics.data.gov.uk/id/statistical-geography/S01000214,Data Zone S01000214,4439,4439,4439,4439
http://statistics.data.gov.uk/id/statistical-geography/S01000215,Data Zone S01000215,5507,5507,5507,5507
http://statistics.data.gov.uk/id/statistical-geography/S01000216,Data Zone S01000216,3252,3252,3252,3252
http://statistics.data.gov.uk/id/statistical-geography/S01000217,Data Zone S01000217,1176,1176,1176,1176
http://statistics.data.gov.uk/id/statistical-geography/S01000218,Data Zone S01000218,4089,4089,4089,4089
http://statistics.data.gov.uk/id/statistical-geography/S01000219,Data Zone S01000219,1133,1133,1133,1133
http://statistics.data.gov.uk/id/statistical-geography/S01000220,Data Zone S01000220,3087,3087,3087,3087
http://statistics.data.gov.uk/id/statistical-geography/S01000221,Data Zone S01000221,1475,1475,1475,1475
http://statistics.data.gov.uk/id/statistical-geography/S01000222,Data Zone S01000222,1651,1651,1651,1651
http://statistics.data.gov.uk/id/statistical-geography/S01000223,Data Zone S01000223,2085,2085,2085,2085
http://statistics.data.gov.uk/id/statistical-geography/S01000224,Data Zone S01000224,3086,3086,3086,3086
http://statistics.data.gov.uk/id/statistical-geography/S01000225,Data Zone S01000225,3622,3622,3622,3622
http://statistics.data.gov.uk/id/statistical-geography/S01000226,Data Zone S01000226,5260,5260,5260,5260
http://statistics.data.gov.uk/id/statistical-geography/S01000227,Data Zone S01000227,6373,6373,6373,6373
http://statistics.data.gov.uk/id/statistical-geography/S01000228,Data Zone S01000228,2293,2293,2293,2293
http://statistics.data.gov.uk/id/statistical-geography/S01000229,Data Zone S01000229,3354,3354,3354,3354
http://statistics.data.gov.uk/id/statistical-geography/S01000230,Data Zone S01000230,1714,1714,1714,1714
http://statistics.data.gov.uk/id/statistical-geography/S01000231,Data Zone S01000231,5380,5380,5380,5380
http://statistics.data.gov.uk/id/statistical-geography/S01000232,Data Zone S01000232,1373,1373,1373,1373
http://statistics.data.gov.uk/id/statistical-geography/S01000233,Data Zone S01000233,2019,2019,2019,2019
http://statistics.data.gov.uk/id/statistical-geography/S01000234,Data Zone S01000234,4606,4606,4606,4606
http://statistics.data.gov.uk/id/statistical-geography/S01000235,Data Zone S01000235,5116,5116,5116,5116
http://statistics.data.gov.uk/id/statistical-geography/S01000236,Data Zone S01000236,5344,5344,5344,5344
http://statistics.data.gov.uk/id/statistical-geography/S01000237,Data Zone S01000237,5788,5788,5788,5788
http://statistics.data.gov.uk/id/statistical-geography/S01000238,Data Zone S01000238,4384,4384,4384,4384
http://statistics.data.gov.uk/id/statistical-geography/S01000239,Data Zone S01000239,5509,5509,5509,5509
http://statistics.data.gov.uk/id/statistical-geography/S01000240,Data Zone S01000240,3670,3670,3670,3670
http://statistics.data.gov.uk/id/statistical-geography/S01000241,Data Zone S01000241,6359,6359,6359,6359
