"S01000553","8","S12000034"
"S01000554","8","S12000034"
"S01000555","8","S12000034"
"S01000556","8","S12000034"
"S01000557","8","S12000034"
"S01000558","8","S12000034"
"S01000559","8","S12000034"
"S01000560","8","S12000034"
"S01000561","8","S12000034"
"S01000562","8","S12000034"
"S01000563","8","S12000034"
"S01000564","8","S12000034"
"S01000565","8","S12000034"
"S01000566","8","S12000034"
"S01000567","8","S12000034"
"S01000568","8","S12000034"
"S01000569","5","S12000041"
"S01000570","5","S12000041"
"S01000571","5","S12000041"
"S01000572","5","S12000041"
"S01000573","5","S12000041"
"S01000574","5","S12000041"
"S01000575","5","S12000041"
"S01000576","5","S12000041"
"S01000577","5","S12000041"
"S01000578","5","S12000041"
"S01000579","5","S12000041"
"S01000580","5","S12000041"
"S01000581","5","S12000041"
"S01000582","5","S12000041"
"S01000583","5","S12000041"
"S01000584","5","S12000041"
"S01000585","5","S12000041"
"S01000586","5","S12000041"
"S01000587","5","S12000041"
"S01000588","5","S12000041"
"S01000589","5","S12000041"
"S01000590","5","S12000041"
"S01000591","5","S12000041"
"S01000592","5","S12000041"
"S01000593","5","S12000041"
"S01000594","5","S12000041"
"S01000595","5","S12000041"
"S01000596","5","S12000041"
"S01000597","5","S12000041"
"S01000598","5","S12000041"
"S01000599","5","S12000041"
"S01000600","5","S12000041"
"S01000601","5","S12000041"
"S01000602","5","S12000041"
"S01000603","5","S12000041"
"S01000604","5","S12000041"
"S01000605","5","S12000041"
"S01000606","5","S12000041"
"S01000607","5","S12000041"
"S01000608","5","S12000041"
"S01000609","5","S12000041"
"S01000610","5","S12000041"
"S01000611","5","S12000041"
"S01000612","5","S12000041"
"S01000613","5","S12000041"
"S01000614","59","S12000041"
"S01000615","5","S12000041"
"S01000616","5","S12000041"
"S01000617","5","S12000041"
"S01000618","5","S12000041"
"S01000619","5","S12000041"
"S01000620","5","S12000041"
"S01000621","5","S12000041"
"S01000622","5","S12000041"
"S01000623","5","S12000041"
"S01000624","5","S12000041"
"S01000625","5","S12000041"
"S01000626","5","S12000041"
"S01000627","5","S12000041"
"S01000628","5","S12000041"
"S01000629","5","S12000041"
"S01000630","5","S12000041"
"S01000631","5","S12000041"
"S01000632","59","S12000041"
"S01000633","5","S12000041"
"S01000634","5","S12000041"
"S01000635","5","S12000041"
"S01000636","59","S12000041"
"S01000637","5","S12000041"
"S01000638","5","S12000041"
"S01000639","59","S12000041"
"S01000640","59","S12000041"
"S01000641","5","S12000041"
"S01000642","5","S12000041"
"S01000643","5","S12000041"
"S01000644","5","S12000041"
"S01000645","5","S12000041"
"S01000646","59","S12000041"
"S01000647","59","S12000041"
"S01000648","59","S12000041"
"S01000649","59","S12000041"
"S01000650","59","S12000041"
"S01000651","59","S12000041"
"S01000652","59","S12000041"
"S01000653","59","S12000041"
"S01000654","59","S12000041"
"S01000655","59","S12000041"
"S01000656","59","S12000041"
"S01000657","59","S12000041"
"S01000658","59","S12000041"
"S01000659","59","S12000041"
"S01000660","59","S12000041"
"S01000661","59","S12000041"
"S01000662","59","S12000041"
"S01000663","59","S12000041"
"S01000664","5","S12000041"
"S01000665","59","S12000041"
"S01000666","59","S12000041"
"S01000667","59","S12000041"
"S01000668","59","S12000041"
"S01000669","59","S12000041"
"S01000670","59","S12000041"
"S01000671","59","S12000041"
"S01000672","59","S12000041"
"S01000673","59","S12000041"
"S01000674","5","S12000041"
"S01000675","59","S12000041"
"S01000676","59","S12000041"
"S01000677","59","S12000041"
"S01000678","5","S12000041"
"S01000679","5","S12000041"
"S01000680","5","S12000041"
"S01000681","5","S12000041"
"S01000682","5","S12000041"
"S01000683","5","S12000041"
"S01000684","5","S12000041"
"S01000685","5","S12000041"
"S01000686","5","S12000041"
"S01000687","5","S12000041"
"S01000688","5","S12000041"
"S01000689","5","S12000041"
"S01000690","5","S12000041"
"S01000691","5","S12000041"
"S01000692","59","S12000041"
"S01000693","59","S12000041"
"S01000694","5","S12000041"
"S01000695","59","S12000041"
"S01000696","59","S12000041"
"S01000697","5","S12000041"
"S01000698","59","S12000041"
"S01000699","59","S12000041"
"S01000700","5","S12000041"
"S01000701","59","S12000041"
"S01000702","59","S12000041"
"S01000703","59","S12000041"
"S01000704","59","S12000041"
"S01000705","5","S12000041"
"S01000706","59","S12000041"
"S01000707","5","S12000041"
"S01000708","59","S12000041"
"S01000709","59","S12000041"
"S01000710","59","S12000041"
"S01000711","6","S12000035"
"S01000712","6","S12000035"
"S01000713","6","S12000035"
"S01000714","6","S12000035"
"S01000715","6","S12000035"
"S01000716","6","S12000035"
"S01000717","6","S12000035"
"S01000718","6","S12000035"
"S01000719","6","S12000035"
"S01000720","6","S12000035"
"S01000721","6","S12000035"
"S01000722","6","S12000035"
"S01000723","6","S12000035"
"S01000724","6","S12000035"
"S01000725","6","S12000035"
"S01000726","6","S12000035"
"S01000727","6","S12000035"
"S01000728","6","S12000035"
"S01000729","6","S12000035"
"S01000730","6","S12000035"
"S01000731","6","S12000035"
"S01000732","6","S12000035"
"S01000733","6","S12000035"
"S01000734","6","S12000035"
"S01000735","6","S12000035"
"S01000736","6","S12000035"
"S01000737","6","S12000035"
"S01000738","6","S12000035"
"S01000739","6","S12000035"
"S01000740","6","S12000035"
"S01000741","6","S12000035"
"S01000742","6","S12000035"
"S01000743","6","S12000035"
"S01000744","6","S12000035"
"S01000745","6","S12000035"
"S01000746","6","S12000035"
"S01000747","6","S12000035"
"S01000748","6","S12000035"
"S01000749","6","S12000035"
"S01000750","6","S12000035"
"S01000751","18","S12000035"
"S01000752","6","S12000035"
"S01000753","18","S12000035"
"S01000754","6","S12000035"
"S01000755","6","S12000035"
"S01000756","6","S12000035"
"S01000757","6","S12000035"
"S01000758","18","S12000035"
"S01000759","6","S12000035"
"S01000760","18","S12000035"
"S01000761","18","S12000035"
"S01000762","18","S12000035"
"S01000763","6","S12000035"
"S01000764","18","S12000035"
"S01000765","18","S12000035"
"S01000766","18","S12000035"
"S01000767","18","S12000035"
"S01000768","18","S12000035"
"S01000769","18","S12000035"
"S01000770","18","S12000035"
"S01000771","18","S12000035"
"S01000772","18","S12000035"
"S01000773","18","S12000035"
"S01000774","18","S12000035"
"S01000775","18","S12000035"
"S01000776","18","S12000035"
"S01000777","18","S12000035"
"S01000778","18","S12000035"
"S01000779","18","S12000035"
"S01000780","18","S12000035"
"S01000781","18","S12000035"
"S01000782","18","S12000035"
"S01000783","18","S12000035"
"S01000784","18","S12000035"
"S01000785","6","S12000035"
"S01000786","18","S12000035"
"S01000787","6","S12000035"
"S01000788","18","S12000035"
"S01000789","6","S12000035"
"S01000790","18","S12000035"
"S01000791","6","S12000035"
"S01000792","18","S12000035"
"S01000793","6","S12000035"
"S01000794","6","S12000035"
"S01000795","6","S12000035"
"S01000796","18","S12000035"
"S01000797","18","S12000035"
"S01000798","18","S12000035"
"S01000799","18","S12000035"
"S01000800","6","S12000035"
"S01000801","6","S12000035"
"S01000802","6","S12000035"
"S01000803","6","S12000035"
"S01000804","18","S12000035"
"S01000805","6","S12000035"
"S01000806","6","S12000035"
"S01000807","6","S12000035"
"S01000808","6","S12000035"
"S01000809","6","S12000035"
"S01000810","6","S12000035"
"S01000811","6","S12000035"
"S01000812","6","S12000035"
"S01000813","6","S12000035"
"S01000814","6","S12000035"
"S01000815","6","S12000035"
"S01000816","6","S12000035"
"S01000817","6","S12000035"
"S01000818","6","S12000035"
"S01000819","6","S12000035"
"S01000820","6","S12000035"
"S01000821","6","S12000035"
"S01000822","6","S12000035"
"S01000823","6","S12000035"
"S01000824","6","S12000035"
"S01000825","6","S12000035"
"S01000826","6","S12000035"
"S01000827","6","S12000035"
"S01000828","6","S12000035"
"S01000829","6","S12000035"
"S01000830","6","S12000035"
"S01000831","6","S12000035"
"S01000832","6","S12000035"
"S01000833","60","S12000005"
"S01000834","60","S12000005"
"S01000835","60","S12000005"
"S01000836","60","S12000005"
"S01000837","60","S12000005"
"S01000838","60","S12000005"
"S01000839","60","S12000005"
"S01000840","60","S12000005"
"S01000841","60","S12000005"
"S01000842","60","S12000005"
"S01000843","60","S12000005"
"S01000844","60","S12000005"
"S01000845","60","S12000005"
"S01000846","60","S12000005"
"S01000847","60","S12000005"
"S01000848","60","S12000005"
"S01000849","60","S12000005"
"S01000850","60","S12000005"
"S01000851","60","S12000005"
"S01000852","60","S12000005"
"S01000853","60","S12000005"
"S01000854","60","S12000005"
"S01000855","60","S12000005"
"S01000856","60","S12000005"
"S01000857","60","S12000005"
"S01000858","60","S12000005"
"S01000859","60","S12000005"
"S01000860","60","S12000005"
"S01000861","60","S12000005"
"S01000862","60","S12000005"
"S01000863","60","S12000005"
"S01000864","60","S12000005"
"S01000865","60","S12000005"
"S01000866","60","S12000005"
"S01000867","60","S12000005"
"S01000868","60","S12000005"
"S01000869","60","S12000005"
"S01000870","60","S12000005"
"S01000871","60","S12000005"
"S01000872","60","S12000005"
"S01000873","60","S12000005"
"S01000874","60","S12000005"
"S01000875","60","S12000005"
"S01000876","60","S12000005"
"S01000877","60","S12000005"
"S01000878","60","S12000005"
"S01000879","60","S12000005"
"S01000880","60","S12000005"
"S01000881","60","S12000005"
"S01000882","60","S12000005"
"S01000883","60","S12000005"
"S01000884","60","S12000005"
"S01000885","60","S12000005"
"S01000886","60","S12000005"
"S01000887","60","S12000005"
