Generated by data.opendatascotland.org,2014-02-20T14:00:02+00:00
http://data.opendatascotland.org/data/simd/geographic-access-rank,"Scottish Index of Multiple Deprivation, Geographic Access Rank"

,,http://reference.data.gov.uk/id/year/2004,http://reference.data.gov.uk/id/year/2006,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2012
http://statistics.data.gov.uk/id/statistical-geography/S01001266,Data Zone S01001266,3124,2240,2444,4449
http://statistics.data.gov.uk/id/statistical-geography/S01001267,Data Zone S01001267,2996,1878,1806,2548
http://statistics.data.gov.uk/id/statistical-geography/S01001268,Data Zone S01001268,1799,1852,1930,2585
http://statistics.data.gov.uk/id/statistical-geography/S01001269,Data Zone S01001269,209,224,371,256
http://statistics.data.gov.uk/id/statistical-geography/S01001270,Data Zone S01001270,2015,741,1054,2337
http://statistics.data.gov.uk/id/statistical-geography/S01001271,Data Zone S01001271,3952,1409,1707,4412
http://statistics.data.gov.uk/id/statistical-geography/S01001272,Data Zone S01001272,5972,3544,3839,6318
http://statistics.data.gov.uk/id/statistical-geography/S01001273,Data Zone S01001273,5035,4247,4178,6041
http://statistics.data.gov.uk/id/statistical-geography/S01001274,Data Zone S01001274,3564,862,1248,1362
http://statistics.data.gov.uk/id/statistical-geography/S01001275,Data Zone S01001275,4150,1329,1845,1787
http://statistics.data.gov.uk/id/statistical-geography/S01001276,Data Zone S01001276,115,232,298,411
http://statistics.data.gov.uk/id/statistical-geography/S01001277,Data Zone S01001277,5182,2506,3134,3758
http://statistics.data.gov.uk/id/statistical-geography/S01001278,Data Zone S01001278,662,475,571,589
http://statistics.data.gov.uk/id/statistical-geography/S01001279,Data Zone S01001279,1999,1593,2231,2636
http://statistics.data.gov.uk/id/statistical-geography/S01001280,Data Zone S01001280,3904,2638,3552,4573
http://statistics.data.gov.uk/id/statistical-geography/S01001281,Data Zone S01001281,3757,2429,3563,5042
http://statistics.data.gov.uk/id/statistical-geography/S01001282,Data Zone S01001282,1991,1309,2323,3103
http://statistics.data.gov.uk/id/statistical-geography/S01001283,Data Zone S01001283,1668,1935,1308,2392
http://statistics.data.gov.uk/id/statistical-geography/S01001284,Data Zone S01001284,739,592,610,2143
http://statistics.data.gov.uk/id/statistical-geography/S01001285,Data Zone S01001285,313,359,306,390
http://statistics.data.gov.uk/id/statistical-geography/S01001286,Data Zone S01001286,1905,1137,1463,1132
http://statistics.data.gov.uk/id/statistical-geography/S01001287,Data Zone S01001287,3450,1341,2160,2009
http://statistics.data.gov.uk/id/statistical-geography/S01001288,Data Zone S01001288,4011,1651,3290,2631
http://statistics.data.gov.uk/id/statistical-geography/S01001289,Data Zone S01001289,2687,2049,2992,2954
http://statistics.data.gov.uk/id/statistical-geography/S01001290,Data Zone S01001290,2026,1181,1998,1264
http://statistics.data.gov.uk/id/statistical-geography/S01001291,Data Zone S01001291,1246,777,981,1360
http://statistics.data.gov.uk/id/statistical-geography/S01001292,Data Zone S01001292,2988,1760,2846,2657
http://statistics.data.gov.uk/id/statistical-geography/S01001293,Data Zone S01001293,2666,3291,3019,3334
http://statistics.data.gov.uk/id/statistical-geography/S01001294,Data Zone S01001294,1301,2223,2618,2850
http://statistics.data.gov.uk/id/statistical-geography/S01001295,Data Zone S01001295,5126,5467,5725,5846
http://statistics.data.gov.uk/id/statistical-geography/S01001296,Data Zone S01001296,3855,4637,5156,4777
http://statistics.data.gov.uk/id/statistical-geography/S01001297,Data Zone S01001297,2437,2527,2654,2911
http://statistics.data.gov.uk/id/statistical-geography/S01001298,Data Zone S01001298,5197,5596,5985,5792
http://statistics.data.gov.uk/id/statistical-geography/S01001299,Data Zone S01001299,3965,4240,4486,4558
http://statistics.data.gov.uk/id/statistical-geography/S01001300,Data Zone S01001300,445,500,563,494
http://statistics.data.gov.uk/id/statistical-geography/S01001301,Data Zone S01001301,3002,2375,2681,2164
http://statistics.data.gov.uk/id/statistical-geography/S01001302,Data Zone S01001302,2837,4502,4734,3480
http://statistics.data.gov.uk/id/statistical-geography/S01001303,Data Zone S01001303,2503,2355,2128,2225
http://statistics.data.gov.uk/id/statistical-geography/S01001304,Data Zone S01001304,321,293,326,374
http://statistics.data.gov.uk/id/statistical-geography/S01001305,Data Zone S01001305,3329,835,600,2430
http://statistics.data.gov.uk/id/statistical-geography/S01001306,Data Zone S01001306,1476,1330,1665,1585
http://statistics.data.gov.uk/id/statistical-geography/S01001307,Data Zone S01001307,3076,4212,4690,3707
http://statistics.data.gov.uk/id/statistical-geography/S01001308,Data Zone S01001308,2354,2270,2282,1453
http://statistics.data.gov.uk/id/statistical-geography/S01001309,Data Zone S01001309,4787,4468,4319,4151
http://statistics.data.gov.uk/id/statistical-geography/S01001310,Data Zone S01001310,3642,3882,3571,2703
http://statistics.data.gov.uk/id/statistical-geography/S01001311,Data Zone S01001311,2513,2243,1879,1719
http://statistics.data.gov.uk/id/statistical-geography/S01001312,Data Zone S01001312,2595,1749,2091,2489
http://statistics.data.gov.uk/id/statistical-geography/S01001313,Data Zone S01001313,1769,1922,1777,2148
http://statistics.data.gov.uk/id/statistical-geography/S01001314,Data Zone S01001314,4229,2469,2479,5321
http://statistics.data.gov.uk/id/statistical-geography/S01001315,Data Zone S01001315,4012,2697,2697,5318
http://statistics.data.gov.uk/id/statistical-geography/S01001316,Data Zone S01001316,2004,783,860,729
http://statistics.data.gov.uk/id/statistical-geography/S01001317,Data Zone S01001317,4994,3435,2689,5597
http://statistics.data.gov.uk/id/statistical-geography/S01001318,Data Zone S01001318,5004,4017,4454,5666
http://statistics.data.gov.uk/id/statistical-geography/S01001319,Data Zone S01001319,4744,2598,3627,3168
http://statistics.data.gov.uk/id/statistical-geography/S01001320,Data Zone S01001320,2933,1529,1731,3346
http://statistics.data.gov.uk/id/statistical-geography/S01001321,Data Zone S01001321,301,321,294,356
http://statistics.data.gov.uk/id/statistical-geography/S01001322,Data Zone S01001322,525,448,445,415
http://statistics.data.gov.uk/id/statistical-geography/S01001323,Data Zone S01001323,2370,1008,1166,994
http://statistics.data.gov.uk/id/statistical-geography/S01001324,Data Zone S01001324,4332,1415,1585,1472
http://statistics.data.gov.uk/id/statistical-geography/S01001325,Data Zone S01001325,3333,1802,1868,1600
http://statistics.data.gov.uk/id/statistical-geography/S01001326,Data Zone S01001326,2290,1637,1196,988
http://statistics.data.gov.uk/id/statistical-geography/S01001327,Data Zone S01001327,3865,1906,2069,1636
http://statistics.data.gov.uk/id/statistical-geography/S01001328,Data Zone S01001328,3654,1811,1810,1597
http://statistics.data.gov.uk/id/statistical-geography/S01001329,Data Zone S01001329,4235,2080,2374,1924
http://statistics.data.gov.uk/id/statistical-geography/S01001330,Data Zone S01001330,2176,1510,1809,1070
http://statistics.data.gov.uk/id/statistical-geography/S01001331,Data Zone S01001331,3573,2344,1391,1397
http://statistics.data.gov.uk/id/statistical-geography/S01001332,Data Zone S01001332,3458,2236,2100,1692
http://statistics.data.gov.uk/id/statistical-geography/S01001333,Data Zone S01001333,3282,2546,2609,2124
http://statistics.data.gov.uk/id/statistical-geography/S01001334,Data Zone S01001334,3182,1281,1647,1304
http://statistics.data.gov.uk/id/statistical-geography/S01001335,Data Zone S01001335,3740,2755,2265,2302
http://statistics.data.gov.uk/id/statistical-geography/S01001336,Data Zone S01001336,3885,3115,2570,2237
http://statistics.data.gov.uk/id/statistical-geography/S01001337,Data Zone S01001337,5652,5635,5635,5380
http://statistics.data.gov.uk/id/statistical-geography/S01001338,Data Zone S01001338,3920,3689,3797,3600
http://statistics.data.gov.uk/id/statistical-geography/S01001339,Data Zone S01001339,6052,5500,6077,5896
http://statistics.data.gov.uk/id/statistical-geography/S01001340,Data Zone S01001340,4500,2169,2413,2523
http://statistics.data.gov.uk/id/statistical-geography/S01001341,Data Zone S01001341,5485,4535,3499,3717
http://statistics.data.gov.uk/id/statistical-geography/S01001342,Data Zone S01001342,6069,4464,4463,4730
http://statistics.data.gov.uk/id/statistical-geography/S01001343,Data Zone S01001343,5433,4994,4928,5583
http://statistics.data.gov.uk/id/statistical-geography/S01001344,Data Zone S01001344,4917,4856,4437,4440
http://statistics.data.gov.uk/id/statistical-geography/S01001345,Data Zone S01001345,6356,6228,6328,6383
http://statistics.data.gov.uk/id/statistical-geography/S01001346,Data Zone S01001346,2976,3109,3287,2391
http://statistics.data.gov.uk/id/statistical-geography/S01001347,Data Zone S01001347,1760,2151,2012,1411
http://statistics.data.gov.uk/id/statistical-geography/S01001348,Data Zone S01001348,3350,4348,3610,3148
http://statistics.data.gov.uk/id/statistical-geography/S01001349,Data Zone S01001349,594,628,644,382
http://statistics.data.gov.uk/id/statistical-geography/S01001350,Data Zone S01001350,2450,1948,2961,2504
http://statistics.data.gov.uk/id/statistical-geography/S01001351,Data Zone S01001351,4172,4102,3891,4373
http://statistics.data.gov.uk/id/statistical-geography/S01001352,Data Zone S01001352,5495,4520,4258,4192
http://statistics.data.gov.uk/id/statistical-geography/S01001353,Data Zone S01001353,2241,1691,2292,1483
http://statistics.data.gov.uk/id/statistical-geography/S01001354,Data Zone S01001354,4242,1223,2731,2128
http://statistics.data.gov.uk/id/statistical-geography/S01001355,Data Zone S01001355,4379,2494,3557,2928
http://statistics.data.gov.uk/id/statistical-geography/S01001356,Data Zone S01001356,3218,3972,3976,2789
http://statistics.data.gov.uk/id/statistical-geography/S01001357,Data Zone S01001357,5553,5782,5349,5531
http://statistics.data.gov.uk/id/statistical-geography/S01001358,Data Zone S01001358,3215,938,1755,1985
http://statistics.data.gov.uk/id/statistical-geography/S01001359,Data Zone S01001359,4988,5747,5649,5414
http://statistics.data.gov.uk/id/statistical-geography/S01001360,Data Zone S01001360,5804,2328,3928,3508
http://statistics.data.gov.uk/id/statistical-geography/S01001361,Data Zone S01001361,3355,4595,4760,4874
http://statistics.data.gov.uk/id/statistical-geography/S01001362,Data Zone S01001362,2098,3272,3020,2534
http://statistics.data.gov.uk/id/statistical-geography/S01001363,Data Zone S01001363,5912,5973,5934,5817
http://statistics.data.gov.uk/id/statistical-geography/S01001364,Data Zone S01001364,4130,917,2247,2065
http://statistics.data.gov.uk/id/statistical-geography/S01001365,Data Zone S01001365,2318,1957,1859,1184
http://statistics.data.gov.uk/id/statistical-geography/S01001366,Data Zone S01001366,3593,3807,3593,3890
http://statistics.data.gov.uk/id/statistical-geography/S01001367,Data Zone S01001367,2954,4465,4260,3988
http://statistics.data.gov.uk/id/statistical-geography/S01001368,Data Zone S01001368,376,402,450,261
http://statistics.data.gov.uk/id/statistical-geography/S01001369,Data Zone S01001369,2801,1626,1848,976
http://statistics.data.gov.uk/id/statistical-geography/S01001370,Data Zone S01001370,4219,5955,6021,5491
http://statistics.data.gov.uk/id/statistical-geography/S01001371,Data Zone S01001371,5276,5941,5957,6179
http://statistics.data.gov.uk/id/statistical-geography/S01001372,Data Zone S01001372,4099,1689,2222,1163
http://statistics.data.gov.uk/id/statistical-geography/S01001373,Data Zone S01001373,1180,1332,807,524
http://statistics.data.gov.uk/id/statistical-geography/S01001374,Data Zone S01001374,3366,3969,3355,3335
http://statistics.data.gov.uk/id/statistical-geography/S01001375,Data Zone S01001375,2948,2226,1796,1189
http://statistics.data.gov.uk/id/statistical-geography/S01001376,Data Zone S01001376,5601,6094,6094,6239
http://statistics.data.gov.uk/id/statistical-geography/S01001377,Data Zone S01001377,3092,4455,4425,4206
http://statistics.data.gov.uk/id/statistical-geography/S01001378,Data Zone S01001378,5060,5316,4709,5668
http://statistics.data.gov.uk/id/statistical-geography/S01001379,Data Zone S01001379,5599,2675,3697,1557
http://statistics.data.gov.uk/id/statistical-geography/S01001380,Data Zone S01001380,4127,3700,2480,3484
http://statistics.data.gov.uk/id/statistical-geography/S01001381,Data Zone S01001381,1714,3542,3231,3388
http://statistics.data.gov.uk/id/statistical-geography/S01001382,Data Zone S01001382,3301,5211,5361,5591
http://statistics.data.gov.uk/id/statistical-geography/S01001383,Data Zone S01001383,4682,2069,2907,1829
http://statistics.data.gov.uk/id/statistical-geography/S01001384,Data Zone S01001384,1725,2508,2136,1920
http://statistics.data.gov.uk/id/statistical-geography/S01001385,Data Zone S01001385,4267,4097,2473,3873
http://statistics.data.gov.uk/id/statistical-geography/S01001386,Data Zone S01001386,3068,3326,3981,4826
http://statistics.data.gov.uk/id/statistical-geography/S01001387,Data Zone S01001387,1414,1937,1825,2121
http://statistics.data.gov.uk/id/statistical-geography/S01001388,Data Zone S01001388,2728,2975,3366,4093
http://statistics.data.gov.uk/id/statistical-geography/S01001389,Data Zone S01001389,1453,2376,1363,1596
http://statistics.data.gov.uk/id/statistical-geography/S01001390,Data Zone S01001390,1178,2668,1759,1709
http://statistics.data.gov.uk/id/statistical-geography/S01001391,Data Zone S01001391,1070,1733,1703,1766
http://statistics.data.gov.uk/id/statistical-geography/S01001392,Data Zone S01001392,4282,3278,3463,5254
http://statistics.data.gov.uk/id/statistical-geography/S01001393,Data Zone S01001393,1730,2062,2571,3065
http://statistics.data.gov.uk/id/statistical-geography/S01001394,Data Zone S01001394,4407,3098,3454,6229
http://statistics.data.gov.uk/id/statistical-geography/S01001395,Data Zone S01001395,807,1452,1023,1020
http://statistics.data.gov.uk/id/statistical-geography/S01001396,Data Zone S01001396,4078,1154,1691,3204
http://statistics.data.gov.uk/id/statistical-geography/S01001397,Data Zone S01001397,3537,1775,1946,4323
http://statistics.data.gov.uk/id/statistical-geography/S01001398,Data Zone S01001398,1340,1643,1985,1439
http://statistics.data.gov.uk/id/statistical-geography/S01001399,Data Zone S01001399,4168,1381,1265,2022
http://statistics.data.gov.uk/id/statistical-geography/S01001400,Data Zone S01001400,4094,1805,1509,2437
http://statistics.data.gov.uk/id/statistical-geography/S01001401,Data Zone S01001401,4720,1649,1215,1887
http://statistics.data.gov.uk/id/statistical-geography/S01001402,Data Zone S01001402,2134,1115,1126,1400
http://statistics.data.gov.uk/id/statistical-geography/S01001403,Data Zone S01001403,1506,1015,804,756
http://statistics.data.gov.uk/id/statistical-geography/S01001404,Data Zone S01001404,716,861,786,841
http://statistics.data.gov.uk/id/statistical-geography/S01001405,Data Zone S01001405,1017,952,1014,1313
http://statistics.data.gov.uk/id/statistical-geography/S01001406,Data Zone S01001406,2016,1077,1287,1186
http://statistics.data.gov.uk/id/statistical-geography/S01001407,Data Zone S01001407,2313,1595,3206,2389
http://statistics.data.gov.uk/id/statistical-geography/S01001408,Data Zone S01001408,2456,1814,3405,2707
http://statistics.data.gov.uk/id/statistical-geography/S01001409,Data Zone S01001409,1798,1573,2493,2112
http://statistics.data.gov.uk/id/statistical-geography/S01001410,Data Zone S01001410,5097,2518,2322,3458
http://statistics.data.gov.uk/id/statistical-geography/S01001411,Data Zone S01001411,257,267,344,299
http://statistics.data.gov.uk/id/statistical-geography/S01001412,Data Zone S01001412,2427,3010,2803,2383
http://statistics.data.gov.uk/id/statistical-geography/S01001413,Data Zone S01001413,3471,5360,5640,4458
http://statistics.data.gov.uk/id/statistical-geography/S01001414,Data Zone S01001414,2715,4221,4044,3440
http://statistics.data.gov.uk/id/statistical-geography/S01001415,Data Zone S01001415,5922,6188,6425,6429
http://statistics.data.gov.uk/id/statistical-geography/S01001416,Data Zone S01001416,4716,5118,5075,4754
http://statistics.data.gov.uk/id/statistical-geography/S01001417,Data Zone S01001417,1834,3645,3082,3094
http://statistics.data.gov.uk/id/statistical-geography/S01001418,Data Zone S01001418,2336,3775,3939,3867
http://statistics.data.gov.uk/id/statistical-geography/S01001419,Data Zone S01001419,2269,4111,4648,4958
http://statistics.data.gov.uk/id/statistical-geography/S01001420,Data Zone S01001420,241,480,451,430
http://statistics.data.gov.uk/id/statistical-geography/S01001421,Data Zone S01001421,1099,1961,1836,1642
http://statistics.data.gov.uk/id/statistical-geography/S01001422,Data Zone S01001422,231,360,399,230
http://statistics.data.gov.uk/id/statistical-geography/S01001423,Data Zone S01001423,3612,5117,5120,4584
http://statistics.data.gov.uk/id/statistical-geography/S01001424,Data Zone S01001424,4134,2971,4601,3665
http://statistics.data.gov.uk/id/statistical-geography/S01001425,Data Zone S01001425,2854,2723,3513,3962
http://statistics.data.gov.uk/id/statistical-geography/S01001426,Data Zone S01001426,3577,4529,4475,3869
http://statistics.data.gov.uk/id/statistical-geography/S01001427,Data Zone S01001427,1687,1721,2593,2823
http://statistics.data.gov.uk/id/statistical-geography/S01001428,Data Zone S01001428,3399,2869,3511,3095
http://statistics.data.gov.uk/id/statistical-geography/S01001429,Data Zone S01001429,5764,5913,6130,5421
http://statistics.data.gov.uk/id/statistical-geography/S01001430,Data Zone S01001430,3412,5844,5717,4013
http://statistics.data.gov.uk/id/statistical-geography/S01001431,Data Zone S01001431,1812,2007,2536,2859
http://statistics.data.gov.uk/id/statistical-geography/S01001432,Data Zone S01001432,1220,1439,1801,2557
http://statistics.data.gov.uk/id/statistical-geography/S01001433,Data Zone S01001433,3127,3263,3261,4354
http://statistics.data.gov.uk/id/statistical-geography/S01001434,Data Zone S01001434,3459,4113,4371,3692
http://statistics.data.gov.uk/id/statistical-geography/S01001435,Data Zone S01001435,3749,4898,4533,3192
http://statistics.data.gov.uk/id/statistical-geography/S01001436,Data Zone S01001436,1817,1367,1876,1292
http://statistics.data.gov.uk/id/statistical-geography/S01001437,Data Zone S01001437,2625,2917,2958,4132
http://statistics.data.gov.uk/id/statistical-geography/S01001438,Data Zone S01001438,3186,1601,3052,2417
http://statistics.data.gov.uk/id/statistical-geography/S01001439,Data Zone S01001439,2175,3548,2684,1812
http://statistics.data.gov.uk/id/statistical-geography/S01001440,Data Zone S01001440,1486,1533,1892,1336
http://statistics.data.gov.uk/id/statistical-geography/S01001441,Data Zone S01001441,4427,5053,4801,3469
http://statistics.data.gov.uk/id/statistical-geography/S01001442,Data Zone S01001442,3237,3230,3335,3685
http://statistics.data.gov.uk/id/statistical-geography/S01001443,Data Zone S01001443,3367,3108,3548,3947
http://statistics.data.gov.uk/id/statistical-geography/S01001444,Data Zone S01001444,852,1379,1538,1888
http://statistics.data.gov.uk/id/statistical-geography/S01001445,Data Zone S01001445,2808,1193,1694,1482
http://statistics.data.gov.uk/id/statistical-geography/S01001446,Data Zone S01001446,3113,4310,3903,2052
http://statistics.data.gov.uk/id/statistical-geography/S01001447,Data Zone S01001447,2215,1331,2249,1741
http://statistics.data.gov.uk/id/statistical-geography/S01001448,Data Zone S01001448,2870,3165,3012,2186
http://statistics.data.gov.uk/id/statistical-geography/S01001449,Data Zone S01001449,2713,1218,2193,1840
http://statistics.data.gov.uk/id/statistical-geography/S01001450,Data Zone S01001450,4003,4674,4993,2539
http://statistics.data.gov.uk/id/statistical-geography/S01001451,Data Zone S01001451,4433,2428,4460,2215
http://statistics.data.gov.uk/id/statistical-geography/S01001452,Data Zone S01001452,2080,1152,1951,1977
http://statistics.data.gov.uk/id/statistical-geography/S01001453,Data Zone S01001453,1485,1881,1637,1527
http://statistics.data.gov.uk/id/statistical-geography/S01001454,Data Zone S01001454,3252,1986,2633,3264
http://statistics.data.gov.uk/id/statistical-geography/S01001455,Data Zone S01001455,3913,4186,4537,2300
http://statistics.data.gov.uk/id/statistical-geography/S01001456,Data Zone S01001456,4610,3698,5328,4475
http://statistics.data.gov.uk/id/statistical-geography/S01001457,Data Zone S01001457,2311,3527,3908,2965
http://statistics.data.gov.uk/id/statistical-geography/S01001458,Data Zone S01001458,3373,4016,4643,2815
http://statistics.data.gov.uk/id/statistical-geography/S01001459,Data Zone S01001459,5240,2778,4314,4072
http://statistics.data.gov.uk/id/statistical-geography/S01001460,Data Zone S01001460,3146,3268,3530,1913
http://statistics.data.gov.uk/id/statistical-geography/S01001461,Data Zone S01001461,3291,3282,3815,3024
http://statistics.data.gov.uk/id/statistical-geography/S01001462,Data Zone S01001462,5817,4593,6071,5498
http://statistics.data.gov.uk/id/statistical-geography/S01001463,Data Zone S01001463,2094,2698,1974,1146
http://statistics.data.gov.uk/id/statistical-geography/S01001464,Data Zone S01001464,1728,3265,3187,2440
http://statistics.data.gov.uk/id/statistical-geography/S01001465,Data Zone S01001465,3648,1831,2227,2241
http://statistics.data.gov.uk/id/statistical-geography/S01001466,Data Zone S01001466,2104,1667,2415,2243
http://statistics.data.gov.uk/id/statistical-geography/S01001467,Data Zone S01001467,876,1515,1195,1599
http://statistics.data.gov.uk/id/statistical-geography/S01001468,Data Zone S01001468,1897,3099,3775,2304
http://statistics.data.gov.uk/id/statistical-geography/S01001469,Data Zone S01001469,3992,2736,3910,3735
http://statistics.data.gov.uk/id/statistical-geography/S01001470,Data Zone S01001470,5721,3576,5137,3252
http://statistics.data.gov.uk/id/statistical-geography/S01001471,Data Zone S01001471,3116,5052,4949,4503
http://statistics.data.gov.uk/id/statistical-geography/S01001472,Data Zone S01001472,824,1256,1471,1476
http://statistics.data.gov.uk/id/statistical-geography/S01001473,Data Zone S01001473,6204,4627,6110,5624
http://statistics.data.gov.uk/id/statistical-geography/S01001474,Data Zone S01001474,1740,2641,2230,2448
http://statistics.data.gov.uk/id/statistical-geography/S01001475,Data Zone S01001475,5248,3350,5167,4785
http://statistics.data.gov.uk/id/statistical-geography/S01001476,Data Zone S01001476,3721,1710,2574,1769
http://statistics.data.gov.uk/id/statistical-geography/S01001477,Data Zone S01001477,746,1148,1570,1338
http://statistics.data.gov.uk/id/statistical-geography/S01001478,Data Zone S01001478,2659,3938,3703,2974
http://statistics.data.gov.uk/id/statistical-geography/S01001479,Data Zone S01001479,3645,4159,4184,4750
http://statistics.data.gov.uk/id/statistical-geography/S01001480,Data Zone S01001480,1110,1842,1599,2145
http://statistics.data.gov.uk/id/statistical-geography/S01001481,Data Zone S01001481,4014,1355,2066,1781
http://statistics.data.gov.uk/id/statistical-geography/S01001482,Data Zone S01001482,5178,1983,3611,3070
http://statistics.data.gov.uk/id/statistical-geography/S01001483,Data Zone S01001483,1956,1666,3244,1280
http://statistics.data.gov.uk/id/statistical-geography/S01001484,Data Zone S01001484,2207,1570,3517,1997
http://statistics.data.gov.uk/id/statistical-geography/S01001485,Data Zone S01001485,1606,895,820,828
http://statistics.data.gov.uk/id/statistical-geography/S01001486,Data Zone S01001486,4763,2239,3863,2785
http://statistics.data.gov.uk/id/statistical-geography/S01001487,Data Zone S01001487,3047,3545,3284,3739
http://statistics.data.gov.uk/id/statistical-geography/S01001488,Data Zone S01001488,2584,892,2110,1723
http://statistics.data.gov.uk/id/statistical-geography/S01001489,Data Zone S01001489,2358,1959,2449,1688
http://statistics.data.gov.uk/id/statistical-geography/S01001490,Data Zone S01001490,3820,4004,3785,3791
http://statistics.data.gov.uk/id/statistical-geography/S01001491,Data Zone S01001491,1679,1358,2544,1672
http://statistics.data.gov.uk/id/statistical-geography/S01001492,Data Zone S01001492,3446,1603,1123,1412
http://statistics.data.gov.uk/id/statistical-geography/S01001493,Data Zone S01001493,4233,3411,3282,3822
http://statistics.data.gov.uk/id/statistical-geography/S01001494,Data Zone S01001494,4341,4340,4197,4882
http://statistics.data.gov.uk/id/statistical-geography/S01001495,Data Zone S01001495,3666,1403,1693,870
http://statistics.data.gov.uk/id/statistical-geography/S01001496,Data Zone S01001496,4726,1524,1734,1086
http://statistics.data.gov.uk/id/statistical-geography/S01001497,Data Zone S01001497,4443,4790,4187,4504
http://statistics.data.gov.uk/id/statistical-geography/S01001498,Data Zone S01001498,1386,868,1171,1665
http://statistics.data.gov.uk/id/statistical-geography/S01001499,Data Zone S01001499,2491,1882,2767,2319
http://statistics.data.gov.uk/id/statistical-geography/S01001500,Data Zone S01001500,5112,4182,3524,3083
http://statistics.data.gov.uk/id/statistical-geography/S01001501,Data Zone S01001501,2856,2653,3200,1950
http://statistics.data.gov.uk/id/statistical-geography/S01001502,Data Zone S01001502,2071,2114,2061,1870
http://statistics.data.gov.uk/id/statistical-geography/S01001503,Data Zone S01001503,2343,1681,1681,2506
http://statistics.data.gov.uk/id/statistical-geography/S01001504,Data Zone S01001504,3628,5160,4724,4119
http://statistics.data.gov.uk/id/statistical-geography/S01001505,Data Zone S01001505,2921,2994,3731,3836
http://statistics.data.gov.uk/id/statistical-geography/S01001506,Data Zone S01001506,5690,6304,6257,5886
http://statistics.data.gov.uk/id/statistical-geography/S01001507,Data Zone S01001507,1033,673,842,917
http://statistics.data.gov.uk/id/statistical-geography/S01001508,Data Zone S01001508,1041,1672,1393,1469
http://statistics.data.gov.uk/id/statistical-geography/S01001509,Data Zone S01001509,4070,3142,3073,2842
http://statistics.data.gov.uk/id/statistical-geography/S01001510,Data Zone S01001510,5655,6065,6213,6131
http://statistics.data.gov.uk/id/statistical-geography/S01001511,Data Zone S01001511,2993,3107,2957,2118
http://statistics.data.gov.uk/id/statistical-geography/S01001512,Data Zone S01001512,3493,3197,2994,3387
http://statistics.data.gov.uk/id/statistical-geography/S01001513,Data Zone S01001513,3996,3450,3346,3897
http://statistics.data.gov.uk/id/statistical-geography/S01001514,Data Zone S01001514,1098,940,1256,1267
http://statistics.data.gov.uk/id/statistical-geography/S01001515,Data Zone S01001515,5092,5150,5400,4063
http://statistics.data.gov.uk/id/statistical-geography/S01001516,Data Zone S01001516,1708,2131,2740,2604
http://statistics.data.gov.uk/id/statistical-geography/S01001517,Data Zone S01001517,5737,6079,6278,5723
http://statistics.data.gov.uk/id/statistical-geography/S01001518,Data Zone S01001518,2982,3212,3369,2559
http://statistics.data.gov.uk/id/statistical-geography/S01001519,Data Zone S01001519,2485,4381,4416,3067
http://statistics.data.gov.uk/id/statistical-geography/S01001520,Data Zone S01001520,1599,1211,1575,1753
http://statistics.data.gov.uk/id/statistical-geography/S01001521,Data Zone S01001521,1185,1997,948,676
http://statistics.data.gov.uk/id/statistical-geography/S01001522,Data Zone S01001522,2019,1863,2011,1929
http://statistics.data.gov.uk/id/statistical-geography/S01001523,Data Zone S01001523,1315,1661,1501,1153
http://statistics.data.gov.uk/id/statistical-geography/S01001524,Data Zone S01001524,1309,1265,1493,1405
http://statistics.data.gov.uk/id/statistical-geography/S01001525,Data Zone S01001525,829,896,945,867
http://statistics.data.gov.uk/id/statistical-geography/S01001526,Data Zone S01001526,2372,2640,2260,2101
http://statistics.data.gov.uk/id/statistical-geography/S01001527,Data Zone S01001527,4089,3870,4133,3337
http://statistics.data.gov.uk/id/statistical-geography/S01001528,Data Zone S01001528,697,1192,937,698
http://statistics.data.gov.uk/id/statistical-geography/S01001529,Data Zone S01001529,3919,4971,4657,3730
http://statistics.data.gov.uk/id/statistical-geography/S01001530,Data Zone S01001530,4583,3891,4225,3599
http://statistics.data.gov.uk/id/statistical-geography/S01001531,Data Zone S01001531,3347,4359,4624,4081
http://statistics.data.gov.uk/id/statistical-geography/S01001532,Data Zone S01001532,1854,4263,3388,2403
http://statistics.data.gov.uk/id/statistical-geography/S01001533,Data Zone S01001533,1035,2417,2196,1239
http://statistics.data.gov.uk/id/statistical-geography/S01001534,Data Zone S01001534,1133,1631,2362,1447
http://statistics.data.gov.uk/id/statistical-geography/S01001535,Data Zone S01001535,1604,1014,1604,1326
http://statistics.data.gov.uk/id/statistical-geography/S01001536,Data Zone S01001536,727,780,997,1001
http://statistics.data.gov.uk/id/statistical-geography/S01001537,Data Zone S01001537,570,573,687,610
http://statistics.data.gov.uk/id/statistical-geography/S01001538,Data Zone S01001538,1212,1849,1756,997
http://statistics.data.gov.uk/id/statistical-geography/S01001539,Data Zone S01001539,882,525,689,791
http://statistics.data.gov.uk/id/statistical-geography/S01001540,Data Zone S01001540,919,1604,1122,968
http://statistics.data.gov.uk/id/statistical-geography/S01001541,Data Zone S01001541,1685,1300,1155,1285
http://statistics.data.gov.uk/id/statistical-geography/S01001542,Data Zone S01001542,1009,715,946,972
http://statistics.data.gov.uk/id/statistical-geography/S01001543,Data Zone S01001543,3324,1756,1791,1830
